installment_id,sale_id,customer_id,project_id,due_date,amount_due,installment_type,payment_status,days_overdue,amount_paid,outstanding_amount,payment_date,bounced_payment_flag,rescheduled_flag,grace_period_days
INS-0000196,SAL-000045,CUS-000045,AUR,2027-05-13,485191.42,Regular Installment,Not Yet Due,0,0.0,485191.42,,False,False,10
INS-0000197,SAL-000046,CUS-000046,AUR,2026-03-25,1583853.09,Down Payment,Paid,0,1583853.09,0.0,2026-03-25,False,False,10
INS-0000198,SAL-000046,CUS-000046,AUR,2026-06-25,667938.05,Regular Installment,Paid,0,667938.05,0.0,2026-06-25,False,False,10
INS-0000199,SAL-000046,CUS-000046,AUR,2026-09-25,667938.05,Regular Installment,Not Yet Due,0,0.0,667938.05,,False,False,10
INS-0000200,SAL-000046,CUS-000046,AUR,2026-12-25,667938.05,Regular Installment,Not Yet Due,0,0.0,667938.05,,False,False,10
INS-0000201,SAL-000046,CUS-000046,AUR,2027-03-25,667938.05,Regular Installment,Not Yet Due,0,0.0,667938.05,,False,False,10
INS-0000202,SAL-000046,CUS-000046,AUR,2027-06-25,667938.05,Regular Installment,Not Yet Due,0,0.0,667938.05,,False,False,10
INS-0000203,SAL-000047,CUS-000047,AUR,2024-10-01,1687614.66,Down Payment,Paid,0,1687614.66,0.0,2024-09-30,False,False,10
INS-0000204,SAL-000047,CUS-000047,AUR,2025-01-01,522735.99,Regular Installment,Paid,0,522735.99,0.0,2025-01-01,False,False,10
INS-0000205,SAL-000047,CUS-000047,AUR,2025-04-01,522735.99,Regular Installment,Paid,0,522735.99,0.0,2025-03-29,False,False,10
INS-0000206,SAL-000047,CUS-000047,AUR,2025-07-01,522735.99,Regular Installment,Paid,0,522735.99,0.0,2025-06-30,False,False,10
INS-0000207,SAL-000047,CUS-000047,AUR,2025-10-01,522735.99,Regular Installment,Paid,0,522735.99,0.0,2025-10-01,False,False,10
INS-0000208,SAL-000047,CUS-000047,AUR,2026-01-01,522735.99,Regular Installment,Paid,0,522735.99,0.0,2025-12-28,False,False,10
INS-0000209,SAL-000047,CUS-000047,AUR,2026-04-01,522735.99,Regular Installment,Paid,0,522735.99,0.0,2026-03-30,False,False,10
INS-0000210,SAL-000047,CUS-000047,AUR,2026-07-01,522735.99,Regular Installment,Not Yet Due,0,0.0,522735.99,,False,False,10
INS-0000211,SAL-000047,CUS-000047,AUR,2026-10-01,522735.99,Regular Installment,Not Yet Due,0,0.0,522735.99,,False,False,10
INS-0000212,SAL-000047,CUS-000047,AUR,2027-01-01,522735.99,Regular Installment,Not Yet Due,0,0.0,522735.99,,False,False,10
INS-0000213,SAL-000047,CUS-000047,AUR,2027-04-01,522735.99,Regular Installment,Not Yet Due,0,0.0,522735.99,,False,False,10
INS-0000214,SAL-000048,CUS-000048,AUR,2026-02-01,3715102.94,Down Payment,Paid,0,3715102.94,0.0,2026-01-28,False,False,10
INS-0000215,SAL-000048,CUS-000048,AUR,2026-05-01,980374.39,Regular Installment,Voided (Cancelled),0,0.0,980374.39,,False,False,10
INS-0000216,SAL-000048,CUS-000048,AUR,2026-08-01,980374.39,Regular Installment,Voided (Cancelled),0,0.0,980374.39,,False,False,10
INS-0000217,SAL-000048,CUS-000048,AUR,2026-11-01,980374.39,Regular Installment,Voided (Cancelled),0,0.0,980374.39,,False,False,10
INS-0000218,SAL-000048,CUS-000048,AUR,2027-02-01,980374.39,Regular Installment,Voided (Cancelled),0,0.0,980374.39,,False,False,10
INS-0000219,SAL-000048,CUS-000048,AUR,2027-05-01,980374.39,Regular Installment,Voided (Cancelled),0,0.0,980374.39,,False,False,10
INS-0000220,SAL-000049,CUS-000049,AUR,2024-09-10,1700348.36,Down Payment,Paid,0,1700348.36,0.0,2024-09-08,False,False,10
INS-0000221,SAL-000049,CUS-000049,AUR,2024-12-10,374736.1,Regular Installment,Paid,0,374736.1,0.0,2024-12-06,False,False,10
INS-0000222,SAL-000049,CUS-000049,AUR,2025-03-10,374736.1,Regular Installment,Paid,0,374736.1,0.0,2025-03-10,False,False,10
INS-0000223,SAL-000049,CUS-000049,AUR,2025-06-10,374736.1,Regular Installment,Paid,0,374736.1,0.0,2025-06-07,False,False,10
INS-0000224,SAL-000049,CUS-000049,AUR,2025-09-10,374736.1,Regular Installment,Paid,0,374736.1,0.0,2025-09-09,False,False,10
INS-0000225,SAL-000049,CUS-000049,AUR,2025-12-10,374736.1,Regular Installment,Paid,0,374736.1,0.0,2025-12-07,False,False,10
INS-0000226,SAL-000049,CUS-000049,AUR,2026-03-10,374736.1,Regular Installment,Overdue,48,265028.09,109708.01,,False,False,10
INS-0000227,SAL-000049,CUS-000049,AUR,2026-06-10,374736.1,Regular Installment,Paid,0,374736.1,0.0,2026-06-08,False,False,10
INS-0000228,SAL-000049,CUS-000049,AUR,2026-09-10,374736.1,Regular Installment,Not Yet Due,0,0.0,374736.1,,False,False,10
INS-0000229,SAL-000049,CUS-000049,AUR,2026-12-10,374736.1,Regular Installment,Not Yet Due,0,0.0,374736.1,,False,False,10
INS-0000230,SAL-000049,CUS-000049,AUR,2027-03-10,374736.1,Regular Installment,Not Yet Due,0,0.0,374736.1,,False,False,10
INS-0000231,SAL-000049,CUS-000049,AUR,2027-06-10,374736.1,Regular Installment,Not Yet Due,0,0.0,374736.1,,False,False,10
INS-0000232,SAL-000050,CUS-000050,AUR,2025-08-14,2661212.95,Down Payment,Paid,0,2661212.95,0.0,2025-08-13,False,False,10
INS-0000233,SAL-000050,CUS-000050,AUR,2025-11-14,576200.13,Regular Installment,Voided (Cancelled),0,0.0,576200.13,,False,False,10
INS-0000234,SAL-000050,CUS-000050,AUR,2026-02-14,576200.13,Regular Installment,Voided (Cancelled),0,0.0,576200.13,,False,False,10
INS-0000235,SAL-000050,CUS-000050,AUR,2026-05-14,576200.13,Regular Installment,Voided (Cancelled),0,0.0,576200.13,,False,False,10
INS-0000236,SAL-000050,CUS-000050,AUR,2026-08-14,576200.13,Regular Installment,Voided (Cancelled),0,0.0,576200.13,,False,False,10
INS-0000237,SAL-000050,CUS-000050,AUR,2026-11-14,576200.13,Regular Installment,Voided (Cancelled),0,0.0,576200.13,,False,False,10
INS-0000238,SAL-000050,CUS-000050,AUR,2027-02-14,576200.13,Regular Installment,Voided (Cancelled),0,0.0,576200.13,,False,False,10
INS-0000239,SAL-000050,CUS-000050,AUR,2027-05-14,576200.13,Regular Installment,Voided (Cancelled),0,0.0,576200.13,,False,False,10
INS-0000240,SAL-000051,CUS-000051,AUR,2025-06-23,2660066.24,Down Payment,Overdue,164,65064.03,2595002.21,,False,False,10
INS-0000241,SAL-000051,CUS-000051,AUR,2025-09-23,906353.22,Regular Installment,Paid,0,906353.22,0.0,2025-09-20,False,False,10
INS-0000242,SAL-000051,CUS-000051,AUR,2025-12-23,906353.22,Regular Installment,Overdue,35,640901.94,265451.28,,False,False,10
INS-0000243,SAL-000051,CUS-000051,AUR,2026-03-23,906353.22,Regular Installment,Paid,0,906353.22,0.0,2026-03-19,False,False,10
INS-0000244,SAL-000051,CUS-000051,AUR,2026-06-23,906353.22,Regular Installment,Paid,0,906353.22,0.0,2026-06-20,False,False,10
INS-0000245,SAL-000051,CUS-000051,AUR,2026-09-23,906353.22,Regular Installment,Not Yet Due,0,0.0,906353.22,,False,False,10
INS-0000246,SAL-000051,CUS-000051,AUR,2026-12-23,906353.22,Regular Installment,Not Yet Due,0,0.0,906353.22,,False,False,10
INS-0000247,SAL-000051,CUS-000051,AUR,2027-03-23,906353.22,Regular Installment,Not Yet Due,0,0.0,906353.22,,False,False,10
INS-0000248,SAL-000051,CUS-000051,AUR,2027-06-23,906353.22,Regular Installment,Not Yet Due,0,0.0,906353.22,,False,False,10
INS-0000249,SAL-000052,CUS-000052,AUR,2025-03-21,5011599.85,Down Payment,Paid,0,5011599.85,0.0,2025-03-20,False,False,10
INS-0000250,SAL-000052,CUS-000052,AUR,2025-06-21,1455161.84,Regular Installment,Paid,0,1455161.84,0.0,2025-06-17,False,False,10
INS-0000251,SAL-000052,CUS-000052,AUR,2025-09-21,1455161.84,Regular Installment,Paid,0,1455161.84,0.0,2025-09-21,False,False,10
INS-0000252,SAL-000052,CUS-000052,AUR,2025-12-21,1455161.84,Regular Installment,Paid,0,1455161.84,0.0,2025-12-18,False,False,10
INS-0000253,SAL-000052,CUS-000052,AUR,2026-03-21,1455161.84,Regular Installment,Paid,0,1455161.84,0.0,2026-03-21,False,False,10
INS-0000254,SAL-000052,CUS-000052,AUR,2026-06-21,1455161.84,Regular Installment,Paid,0,1455161.84,0.0,2026-06-18,False,False,10
INS-0000255,SAL-000052,CUS-000052,AUR,2026-09-21,1455161.84,Regular Installment,Not Yet Due,0,0.0,1455161.84,,False,False,10
INS-0000256,SAL-000052,CUS-000052,AUR,2026-12-21,1455161.84,Regular Installment,Not Yet Due,0,0.0,1455161.84,,False,False,10
INS-0000257,SAL-000052,CUS-000052,AUR,2027-03-21,1455161.84,Regular Installment,Not Yet Due,0,0.0,1455161.84,,False,False,10
INS-0000258,SAL-000052,CUS-000052,AUR,2027-06-21,1455161.84,Regular Installment,Not Yet Due,0,0.0,1455161.84,,False,False,10
INS-0000259,SAL-000053,CUS-000053,AUR,2026-05-12,3211382.3,Down Payment,Paid,0,3211382.3,0.0,2026-05-09,False,False,10
INS-0000260,SAL-000053,CUS-000053,AUR,2026-08-12,829168.38,Regular Installment,Not Yet Due,0,0.0,829168.38,,False,False,10
INS-0000261,SAL-000053,CUS-000053,AUR,2026-11-12,829168.38,Regular Installment,Not Yet Due,0,0.0,829168.38,,False,False,10
INS-0000262,SAL-000053,CUS-000053,AUR,2027-02-12,829168.38,Regular Installment,Not Yet Due,0,0.0,829168.38,,False,False,10
INS-0000263,SAL-000053,CUS-000053,AUR,2027-05-12,829168.38,Regular Installment,Not Yet Due,0,0.0,829168.38,,False,False,10
INS-0000264,SAL-000055,CUS-000055,AUR,2025-10-04,4147461.76,Down Payment,Paid,0,4147461.76,0.0,2025-10-04,False,False,10
INS-0000265,SAL-000055,CUS-000055,AUR,2026-01-04,532539.73,Regular Installment,Paid,0,532539.73,0.0,2026-01-03,False,False,10
INS-0000266,SAL-000055,CUS-000055,AUR,2026-04-04,532539.73,Regular Installment,Paid,0,532539.73,0.0,2026-04-03,False,False,10
INS-0000267,SAL-000055,CUS-000055,AUR,2026-07-04,532539.73,Regular Installment,Not Yet Due,0,0.0,532539.73,,False,False,10
INS-0000268,SAL-000055,CUS-000055,AUR,2026-10-04,532539.73,Regular Installment,Not Yet Due,0,0.0,532539.73,,False,False,10
INS-0000269,SAL-000055,CUS-000055,AUR,2027-01-04,532539.73,Regular Installment,Not Yet Due,0,0.0,532539.73,,False,False,10
INS-0000270,SAL-000055,CUS-000055,AUR,2027-04-04,532539.73,Regular Installment,Not Yet Due,0,0.0,532539.73,,False,False,10
INS-0000271,SAL-000056,CUS-000056,AUR,2025-02-20,1374339.08,Down Payment,Paid,0,1374339.08,0.0,2025-02-17,False,False,10
INS-0000272,SAL-000056,CUS-000056,AUR,2025-05-20,392233.94,Regular Installment,Paid,0,392233.94,0.0,2025-05-18,False,False,10
INS-0000273,SAL-000056,CUS-000056,AUR,2025-08-20,392233.94,Regular Installment,Paid,0,392233.94,0.0,2025-08-16,False,False,10
INS-0000274,SAL-000056,CUS-000056,AUR,2025-11-20,392233.94,Regular Installment,Paid,0,392233.94,0.0,2025-11-17,False,False,10
INS-0000275,SAL-000056,CUS-000056,AUR,2026-02-20,392233.94,Regular Installment,Paid,0,392233.94,0.0,2026-02-19,False,False,10
INS-0000276,SAL-000056,CUS-000056,AUR,2026-05-20,392233.94,Regular Installment,Paid,0,392233.94,0.0,2026-05-19,False,False,10
INS-0000277,SAL-000056,CUS-000056,AUR,2026-08-20,392233.94,Regular Installment,Not Yet Due,0,0.0,392233.94,,False,False,10
INS-0000278,SAL-000056,CUS-000056,AUR,2026-11-20,392233.94,Regular Installment,Not Yet Due,0,0.0,392233.94,,False,False,10
INS-0000279,SAL-000056,CUS-000056,AUR,2027-02-20,392233.94,Regular Installment,Not Yet Due,0,0.0,392233.94,,False,False,10
INS-0000280,SAL-000056,CUS-000056,AUR,2027-05-20,392233.94,Regular Installment,Not Yet Due,0,0.0,392233.94,,False,False,10
INS-0000281,SAL-000057,CUS-000057,AUR,2025-09-25,3543487.8,Down Payment,Paid,0,3543487.8,0.0,2025-09-24,False,False,10
INS-0000282,SAL-000057,CUS-000057,AUR,2025-12-25,693688.99,Regular Installment,Paid,0,693688.99,0.0,2025-12-23,False,False,10
INS-0000283,SAL-000057,CUS-000057,AUR,2026-03-25,693688.99,Regular Installment,Paid,0,693688.99,0.0,2026-03-21,False,False,10
INS-0000284,SAL-000057,CUS-000057,AUR,2026-06-25,693688.99,Regular Installment,Paid,0,693688.99,0.0,2026-06-23,False,False,10
INS-0000285,SAL-000057,CUS-000057,AUR,2026-09-25,693688.99,Regular Installment,Not Yet Due,0,0.0,693688.99,,False,False,10
INS-0000286,SAL-000057,CUS-000057,AUR,2026-12-25,693688.99,Regular Installment,Not Yet Due,0,0.0,693688.99,,False,False,10
INS-0000287,SAL-000057,CUS-000057,AUR,2027-03-25,693688.99,Regular Installment,Not Yet Due,0,0.0,693688.99,,False,False,10
INS-0000288,SAL-000057,CUS-000057,AUR,2027-06-25,693688.99,Regular Installment,Not Yet Due,0,0.0,693688.99,,False,False,10
INS-0000289,SAL-000059,CUS-000059,AUR,2025-09-25,878352.39,Down Payment,Paid,0,878352.39,0.0,2025-09-25,False,False,10
INS-0000290,SAL-000059,CUS-000059,AUR,2025-12-25,193578.19,Regular Installment,Paid,0,193578.19,0.0,2025-12-25,False,False,10
INS-0000291,SAL-000059,CUS-000059,AUR,2026-03-25,193578.19,Regular Installment,Paid,0,193578.19,0.0,2026-03-21,False,False,10
INS-0000292,SAL-000059,CUS-000059,AUR,2026-06-25,193578.19,Regular Installment,Paid,0,193578.19,0.0,2026-06-21,False,False,10
INS-0000293,SAL-000059,CUS-000059,AUR,2026-09-25,193578.19,Regular Installment,Not Yet Due,0,0.0,193578.19,,False,False,10
INS-0000294,SAL-000059,CUS-000059,AUR,2026-12-25,193578.19,Regular Installment,Not Yet Due,0,0.0,193578.19,,False,False,10
INS-0000295,SAL-000059,CUS-000059,AUR,2027-03-25,193578.19,Regular Installment,Not Yet Due,0,0.0,193578.19,,False,False,10
INS-0000296,SAL-000059,CUS-000059,AUR,2027-06-25,193578.19,Regular Installment,Not Yet Due,0,0.0,193578.19,,False,False,10
INS-0000297,SAL-000060,CUS-000060,AUR,2025-12-24,963099.87,Down Payment,Paid,0,963099.87,0.0,2025-12-24,False,False,10
INS-0000298,SAL-000060,CUS-000060,AUR,2026-03-24,213852.87,Regular Installment,Paid,0,213852.87,0.0,2026-03-24,False,False,10
INS-0000299,SAL-000060,CUS-000060,AUR,2026-06-24,213852.87,Regular Installment,Paid,0,213852.87,0.0,2026-06-21,False,False,10
INS-0000300,SAL-000060,CUS-000060,AUR,2026-09-24,213852.87,Regular Installment,Not Yet Due,0,0.0,213852.87,,False,False,10
INS-0000301,SAL-000060,CUS-000060,AUR,2026-12-24,213852.87,Regular Installment,Not Yet Due,0,0.0,213852.87,,False,False,10
INS-0000302,SAL-000060,CUS-000060,AUR,2027-03-24,213852.87,Regular Installment,Not Yet Due,0,0.0,213852.87,,False,False,10
INS-0000303,SAL-000060,CUS-000060,AUR,2027-06-24,213852.87,Regular Installment,Not Yet Due,0,0.0,213852.87,,False,False,10
INS-0000304,SAL-000061,CUS-000061,AUR,2025-11-14,2772115.05,Down Payment,Paid,0,2772115.05,0.0,2025-11-13,False,False,10
INS-0000305,SAL-000061,CUS-000061,AUR,2026-02-14,557785.81,Regular Installment,Paid,0,557785.81,0.0,2026-02-11,False,False,10
INS-0000306,SAL-000061,CUS-000061,AUR,2026-05-14,557785.81,Regular Installment,Paid,0,557785.81,0.0,2026-05-12,False,False,10
INS-0000307,SAL-000061,CUS-000061,AUR,2026-08-14,557785.81,Regular Installment,Not Yet Due,0,0.0,557785.81,,False,False,10
INS-0000308,SAL-000061,CUS-000061,AUR,2026-11-14,557785.81,Regular Installment,Not Yet Due,0,0.0,557785.81,,False,False,10
INS-0000309,SAL-000061,CUS-000061,AUR,2027-02-14,557785.81,Regular Installment,Not Yet Due,0,0.0,557785.81,,False,False,10
INS-0000310,SAL-000061,CUS-000061,AUR,2027-05-14,557785.81,Regular Installment,Not Yet Due,0,0.0,557785.81,,False,False,10
INS-0000311,SAL-000062,CUS-000062,AUR,2024-12-21,4092099.94,Down Payment,Paid,0,4092099.94,0.0,2024-12-18,False,False,10
INS-0000312,SAL-000062,CUS-000062,AUR,2025-03-21,917437.55,Regular Installment,Paid,0,917437.55,0.0,2025-03-18,False,False,10
INS-0000313,SAL-000062,CUS-000062,AUR,2025-06-21,917437.55,Regular Installment,Paid,0,917437.55,0.0,2025-06-17,False,False,10
INS-0000314,SAL-000062,CUS-000062,AUR,2025-09-21,917437.55,Regular Installment,Paid,0,917437.55,0.0,2025-09-20,False,False,10
INS-0000315,SAL-000062,CUS-000062,AUR,2025-12-21,917437.55,Regular Installment,Paid,0,917437.55,0.0,2025-12-19,False,False,10
INS-0000316,SAL-000062,CUS-000062,AUR,2026-03-21,917437.55,Regular Installment,Paid,0,917437.55,0.0,2026-03-19,False,False,10
INS-0000317,SAL-000062,CUS-000062,AUR,2026-06-21,917437.55,Regular Installment,Paid,0,917437.55,0.0,2026-06-21,False,False,10
INS-0000318,SAL-000062,CUS-000062,AUR,2026-09-21,917437.55,Regular Installment,Not Yet Due,0,0.0,917437.55,,False,False,10
INS-0000319,SAL-000062,CUS-000062,AUR,2026-12-21,917437.55,Regular Installment,Not Yet Due,0,0.0,917437.55,,False,False,10
INS-0000320,SAL-000062,CUS-000062,AUR,2027-03-21,917437.55,Regular Installment,Not Yet Due,0,0.0,917437.55,,False,False,10
INS-0000321,SAL-000062,CUS-000062,AUR,2027-06-21,917437.55,Regular Installment,Not Yet Due,0,0.0,917437.55,,False,False,10
INS-0000322,SAL-000063,CUS-000063,AUR,2025-02-10,1038207.12,Down Payment,Paid,0,1038207.12,0.0,2025-02-08,False,False,10
INS-0000323,SAL-000063,CUS-000063,AUR,2025-05-10,364833.54,Regular Installment,Paid,0,364833.54,0.0,2025-05-08,False,False,10
INS-0000324,SAL-000063,CUS-000063,AUR,2025-08-10,364833.54,Regular Installment,Paid,0,364833.54,0.0,2025-08-10,False,False,10
INS-0000325,SAL-000063,CUS-000063,AUR,2025-11-10,364833.54,Regular Installment,Paid,0,364833.54,0.0,2025-11-08,False,False,10
INS-0000326,SAL-000063,CUS-000063,AUR,2026-02-10,364833.54,Regular Installment,Paid,0,364833.54,0.0,2026-02-10,False,False,10
INS-0000327,SAL-000063,CUS-000063,AUR,2026-05-10,364833.54,Regular Installment,Paid,0,364833.54,0.0,2026-05-07,False,False,10
INS-0000328,SAL-000063,CUS-000063,AUR,2026-08-10,364833.54,Regular Installment,Not Yet Due,0,0.0,364833.54,,False,False,10
INS-0000329,SAL-000063,CUS-000063,AUR,2026-11-10,364833.54,Regular Installment,Not Yet Due,0,0.0,364833.54,,False,False,10
INS-0000330,SAL-000063,CUS-000063,AUR,2027-02-10,364833.54,Regular Installment,Not Yet Due,0,0.0,364833.54,,False,False,10
INS-0000331,SAL-000063,CUS-000063,AUR,2027-05-10,364833.54,Regular Installment,Not Yet Due,0,0.0,364833.54,,False,False,10
INS-0000332,SAL-000064,CUS-000064,AUR,2025-05-04,1761420.95,Down Payment,Paid,0,1761420.95,0.0,2025-04-30,False,False,10
INS-0000333,SAL-000064,CUS-000064,AUR,2025-08-04,495180.92,Regular Installment,Paid,0,495180.92,0.0,2025-08-04,False,False,10
INS-0000334,SAL-000064,CUS-000064,AUR,2025-11-04,495180.92,Regular Installment,Paid,0,495180.92,0.0,2025-11-03,False,False,10
INS-0000335,SAL-000064,CUS-000064,AUR,2026-02-04,495180.92,Regular Installment,Paid,0,495180.92,0.0,2026-02-01,False,False,10
INS-0000336,SAL-000064,CUS-000064,AUR,2026-05-04,495180.92,Regular Installment,Paid,0,495180.92,0.0,2026-04-30,False,False,10
INS-0000337,SAL-000064,CUS-000064,AUR,2026-08-04,495180.92,Regular Installment,Not Yet Due,0,0.0,495180.92,,False,False,10
INS-0000338,SAL-000064,CUS-000064,AUR,2026-11-04,495180.92,Regular Installment,Not Yet Due,0,0.0,495180.92,,False,False,10
INS-0000339,SAL-000064,CUS-000064,AUR,2027-02-04,495180.92,Regular Installment,Not Yet Due,0,0.0,495180.92,,False,False,10
INS-0000340,SAL-000064,CUS-000064,AUR,2027-05-04,495180.92,Regular Installment,Not Yet Due,0,0.0,495180.92,,False,False,10
INS-0000341,SAL-000065,CUS-000065,AUR,2026-04-02,1095045.22,Down Payment,Paid,0,1095045.22,0.0,2026-03-31,False,False,10
INS-0000342,SAL-000065,CUS-000065,AUR,2026-07-02,509099.97,Regular Installment,Not Yet Due,0,0.0,509099.97,,False,False,10
INS-0000343,SAL-000065,CUS-000065,AUR,2026-10-02,509099.97,Regular Installment,Not Yet Due,0,0.0,509099.97,,False,False,10
INS-0000344,SAL-000065,CUS-000065,AUR,2027-01-02,509099.97,Regular Installment,Not Yet Due,0,0.0,509099.97,,False,False,10
INS-0000345,SAL-000065,CUS-000065,AUR,2027-04-02,509099.97,Regular Installment,Not Yet Due,0,0.0,509099.97,,False,False,10
INS-0000346,SAL-000066,CUS-000066,AUR,2025-05-15,2771454.11,Down Payment,Paid,0,2771454.11,0.0,2025-05-13,False,False,10
INS-0000347,SAL-000066,CUS-000066,AUR,2025-08-15,350156.84,Regular Installment,Paid,0,350156.84,0.0,2025-08-14,False,False,10
INS-0000348,SAL-000066,CUS-000066,AUR,2025-11-15,350156.84,Regular Installment,Paid,0,350156.84,0.0,2025-11-13,False,False,10
INS-0000349,SAL-000066,CUS-000066,AUR,2026-02-15,350156.84,Regular Installment,Paid,0,350156.84,0.0,2026-02-11,False,False,10
INS-0000350,SAL-000066,CUS-000066,AUR,2026-05-15,350156.84,Regular Installment,Paid,0,350156.84,0.0,2026-05-14,False,False,10
INS-0000351,SAL-000066,CUS-000066,AUR,2026-08-15,350156.84,Regular Installment,Not Yet Due,0,0.0,350156.84,,False,False,10
INS-0000352,SAL-000066,CUS-000066,AUR,2026-11-15,350156.84,Regular Installment,Not Yet Due,0,0.0,350156.84,,False,False,10
INS-0000353,SAL-000066,CUS-000066,AUR,2027-02-15,350156.84,Regular Installment,Not Yet Due,0,0.0,350156.84,,False,False,10
INS-0000354,SAL-000066,CUS-000066,AUR,2027-05-15,350156.84,Regular Installment,Not Yet Due,0,0.0,350156.84,,False,False,10
INS-0000355,SAL-000067,CUS-000067,AUR,2024-12-31,702928.05,Down Payment,Paid,0,702928.05,0.0,2024-12-27,False,False,10
INS-0000356,SAL-000067,CUS-000067,AUR,2025-03-31,248953.68,Regular Installment,Paid,0,248953.68,0.0,2025-03-30,False,False,10
INS-0000357,SAL-000067,CUS-000067,AUR,2025-06-30,248953.68,Regular Installment,Paid,0,248953.68,0.0,2025-06-27,False,False,10
INS-0000358,SAL-000067,CUS-000067,AUR,2025-09-30,248953.68,Regular Installment,Paid,0,248953.68,0.0,2025-09-29,False,False,10
INS-0000359,SAL-000067,CUS-000067,AUR,2025-12-31,248953.68,Regular Installment,Paid,0,248953.68,0.0,2025-12-27,False,False,10
INS-0000360,SAL-000067,CUS-000067,AUR,2026-03-31,248953.68,Regular Installment,Paid,0,248953.68,0.0,2026-03-28,False,False,10
INS-0000361,SAL-000067,CUS-000067,AUR,2026-06-30,248953.68,Regular Installment,Paid,0,248953.68,0.0,2026-06-29,False,False,10
INS-0000362,SAL-000067,CUS-000067,AUR,2026-09-30,248953.68,Regular Installment,Not Yet Due,0,0.0,248953.68,,False,False,10
INS-0000363,SAL-000067,CUS-000067,AUR,2026-12-31,248953.68,Regular Installment,Not Yet Due,0,0.0,248953.68,,False,False,10
