case_id,customer_id,project_id,unit_id,created_at,category,subcategory,priority,channel,first_response_at,resolved_at,status,resolution_sla_hours,resolution_sla_met,reopen_count,sentiment,escalation_flag,responsible_department
CAS-00123,CUS-000104,AUR,AUR-P3-B1-00299,2025-09-11 00:00:00,Sales Experience,Misrepresentation Concern,Medium,WhatsApp,2025-09-11 01:13:39,2025-09-12 01:38:08,Resolved,48,True,0,Positive,False,Sales
CAS-00124,CUS-000121,AUR,AUR-P2-B4-00256,2024-10-12 00:00:00,Snagging / Quality,Finishing Quality,Low,Customer Portal,2024-10-12 02:18:32,,Open,96,,0,Neutral,False,Construction
CAS-00125,CUS-000015,AUR,AUR-P1-B3-00082,2026-01-31 00:00:00,Snagging / Quality,MEP Issue,Medium,Customer Portal,2026-01-31 01:46:56,,Open,48,,0,Negative,False,Construction
CAS-00126,CUS-000087,AUR,AUR-P2-B2-00205,2025-02-03 00:00:00,Sales Experience,Response Time,Medium,Email,2025-02-03 00:05:00,2025-02-05 23:23:58,Resolved,48,True,0,Neutral,False,Sales
CAS-00127,CUS-000062,AUR,AUR-P3-B4-00404,2024-11-05 00:00:00,General Inquiry,Amenities,Critical,Email,2024-11-05 01:32:16,2024-11-05 02:41:18,Resolved,4,True,0,Positive,True,Customer Experience
CAS-00128,CUS-000218,AUR,AUR-P2-B2-00208,2026-03-06 00:00:00,Construction Update,Site Visit Request,Critical,WhatsApp,2026-03-06 00:28:56,2026-03-06 03:32:23,Resolved,4,True,0,Neutral,False,Construction
CAS-00129,CUS-000171,AUR,AUR-P1-B2-00036,2024-08-12 00:00:00,Construction Update,Site Visit Request,Low,In-Person,2024-08-12 01:21:53,2024-08-14 17:57:31,Resolved,96,True,0,Negative,False,Construction
CAS-00130,CUS-000073,AUR,AUR-P2-B2-00210,2026-06-03 00:00:00,Sales Experience,Response Time,Medium,In-Person,2026-06-03 01:26:10,,Open,48,,0,Positive,False,Sales
CAS-00131,CUS-000060,AUR,AUR-P2-B2-00198,2025-10-01 00:00:00,Handover,Documentation,High,Customer Portal,2025-10-01 01:36:25,2025-10-02 05:42:06,Resolved,24,True,0,Neutral,False,Customer Experience
CAS-00132,CUS-000125,AUR,AUR-P3-B2-00317,2025-07-16 00:00:00,Handover,Handover Date Concern,High,In-Person,2025-07-16 01:05:22,2025-07-16 06:11:04,Resolved,24,True,0,Neutral,False,Customer Experience
CAS-00133,CUS-000188,AUR,AUR-P3-B2-00338,2024-10-17 00:00:00,Snagging / Quality,Defect Report,Medium,WhatsApp,2024-10-17 01:46:28,2024-10-20 07:38:03,Resolved,48,False,0,Negative,False,Construction
CAS-00134,CUS-000052,AUR,AUR-P3-B2-00337,2025-01-10 00:00:00,Snagging / Quality,Finishing Quality,Medium,Phone,2025-01-10 01:47:41,2025-01-12 14:39:05,Resolved,48,True,1,Neutral,False,Construction
CAS-00135,CUS-000142,AUR,AUR-P1-B3-00072,2025-03-07 00:00:00,Handover,Final Payment Query,Medium,Phone,2025-03-07 01:11:19,,Open,48,,0,Negative,False,Customer Experience
CAS-00136,CUS-000179,AUR,AUR-P1-B1-00013,2026-02-02 00:00:00,Sales Experience,Communication Quality,Medium,Customer Portal,2026-02-02 02:20:14,2026-02-03 17:58:51,Resolved,48,True,1,Neutral,False,Sales
CAS-00137,CUS-000126,AUR,AUR-P1-B2-00049,2024-09-03 00:00:00,Sales Experience,Misrepresentation Concern,High,WhatsApp,2024-09-03 02:02:11,,Open,24,,0,Positive,True,Sales
CAS-00138,CUS-000010,AUR,AUR-P3-B1-00302,2025-06-21 00:00:00,Handover,Handover Date Concern,Medium,Phone,2025-06-21 01:38:21,2025-06-22 17:12:23,Resolved,48,True,0,Neutral,False,Customer Experience
CAS-00139,CUS-000026,AUR,AUR-P2-B3-00231,2025-01-23 00:00:00,Sales Experience,Response Time,Medium,Email,2025-01-23 00:05:00,2025-01-23 20:08:21,Resolved,48,True,0,Neutral,False,Sales
CAS-00140,CUS-000045,AUR,AUR-P1-B2-00038,2024-07-17 00:00:00,Collections,Installment Amount Query,High,WhatsApp,2024-07-17 00:44:34,2024-07-17 19:45:15,Resolved,24,True,0,Negative,False,Collections
CAS-00141,CUS-000056,AUR,AUR-P3-B2-00343,2026-02-24 00:00:00,Construction Update,Delay Concern,High,In-Person,2026-02-24 01:42:30,2026-02-25 06:05:54,Resolved,24,True,0,Negative,False,Construction
CAS-00142,CUS-000243,AUR,AUR-P2-B1-00173,2024-09-13 00:00:00,General Inquiry,Amenities,Critical,Customer Portal,2024-09-13 02:27:19,2024-09-13 03:52:02,Resolved,4,True,0,Neutral,False,Customer Experience
CAS-00143,CUS-000145,AUR,AUR-P3-B3-00377,2025-02-10 00:00:00,Construction Update,Site Visit Request,High,In-Person,2025-02-10 02:29:12,2025-02-10 16:41:23,Resolved,24,True,0,Negative,True,Construction
CAS-00144,CUS-000093,AUR,AUR-P2-B3-00212,2025-01-07 00:00:00,Collections,Installment Amount Query,High,Phone,2025-01-07 01:09:01,,Open,24,,0,Positive,True,Collections
CAS-00145,CUS-000185,AUR,AUR-P2-B3-00225,2025-01-26 00:00:00,Collections,Payment Plan Dispute,Medium,WhatsApp,2025-01-26 00:05:00,2025-01-28 22:53:41,Resolved,48,True,0,Positive,False,Collections
CAS-00146,CUS-000185,AUR,AUR-P2-B3-00225,2025-02-15 00:00:00,General Inquiry,Amenities,High,Customer Portal,2025-02-15 01:04:37,2025-02-16 04:46:44,Resolved,24,True,0,Neutral,False,Customer Experience
CAS-00147,CUS-000225,AUR,AUR-P1-B4-00122,2025-06-30 00:00:00,Handover,Documentation,Medium,Customer Portal,2025-06-30 01:32:42,2025-07-01 01:30:41,Resolved,48,True,0,Neutral,False,Customer Experience
CAS-00148,CUS-000141,AUR,AUR-P2-B4-00257,2024-10-20 00:00:00,Handover,Handover Date Concern,Low,Customer Portal,2024-10-20 00:05:00,2024-10-25 06:02:15,Resolved,96,True,0,Negative,False,Customer Experience
CAS-00149,CUS-000030,AUR,AUR-P1-B4-00137,2026-04-13 00:00:00,General Inquiry,Resale Process,Low,In-Person,2026-04-13 01:00:21,2026-04-17 09:22:21,Resolved,96,True,0,Neutral,False,Customer Experience
CAS-00150,CUS-000003,AUR,AUR-P1-B4-00134,2025-11-09 00:00:00,General Inquiry,Resale Process,Low,In-Person,2025-11-09 03:31:33,2025-11-09 13:37:55,Resolved,96,True,1,Neutral,False,Customer Experience
CAS-00151,CUS-000067,AUR,AUR-P2-B4-00251,2026-05-06 00:00:00,Sales Experience,Response Time,High,Customer Portal,2026-05-06 02:31:32,2026-05-07 02:11:49,Resolved,24,True,0,Neutral,False,Sales
CAS-00152,CUS-000063,AUR,AUR-P1-B2-00063,2025-01-27 00:00:00,General Inquiry,Amenities,High,Phone,2025-01-27 00:21:09,2025-01-27 04:47:31,Resolved,24,True,1,Neutral,True,Customer Experience
CAS-00153,CUS-000158,AUR,AUR-P2-B1-00172,2025-02-02 00:00:00,Handover,Handover Date Concern,Low,Phone,2025-02-02 02:05:03,,Open,96,,0,Positive,False,Customer Experience
CAS-00154,CUS-000031,AUR,AUR-P1-B4-00121,2025-04-12 00:00:00,Construction Update,Progress Inquiry,High,Phone,2025-04-12 00:41:47,2025-04-12 01:41:47,Resolved,24,True,0,Neutral,True,Construction
CAS-00155,CUS-000207,AUR,AUR-P1-B4-00106,2026-03-31 00:00:00,Sales Experience,Response Time,Low,Email,2026-03-31 00:57:26,2026-04-06 08:30:24,Resolved,96,False,0,Neutral,False,Sales
CAS-00156,CUS-000014,AUR,AUR-P2-B2-00189,2026-05-22 00:00:00,Snagging / Quality,Defect Report,Medium,Email,2026-05-22 00:40:34,2026-05-23 14:35:52,Resolved,48,True,0,Neutral,False,Construction
CAS-00157,CUS-000034,AUR,AUR-P3-B3-00365,2024-12-25 00:00:00,Collections,Payment Plan Dispute,Medium,Email,2024-12-25 02:12:28,2024-12-26 02:36:38,Resolved,48,True,0,Negative,False,Collections
CAS-00158,CUS-000021,AUR,AUR-P2-B4-00258,2024-11-29 00:00:00,Snagging / Quality,MEP Issue,Medium,In-Person,2024-11-29 01:14:38,,Open,48,,0,Neutral,False,Construction
CAS-00159,CUS-000064,AUR,AUR-P1-B2-00051,2025-12-23 00:00:00,Handover,Documentation,Medium,Customer Portal,2025-12-23 00:05:00,2025-12-23 05:23:20,Resolved,48,True,0,Neutral,False,Customer Experience
CAS-00160,CUS-000243,AUR,AUR-P2-B1-00173,2024-08-31 00:00:00,Sales Experience,Misrepresentation Concern,Medium,WhatsApp,2024-08-31 00:05:00,,Open,48,,0,Negative,False,Sales
CAS-00161,CUS-000008,AUR,AUR-P3-B3-00369,2024-12-14 00:00:00,Snagging / Quality,Defect Report,Medium,Customer Portal,2024-12-14 01:48:56,2024-12-15 11:39:03,Resolved,48,True,0,Positive,False,Construction
CAS-00162,CUS-000114,AUR,AUR-P2-B1-00175,2026-05-17 00:00:00,Snagging / Quality,Finishing Quality,Medium,Email,2026-05-17 01:27:28,2026-05-20 03:23:33,Resolved,48,False,0,Positive,False,Construction
CAS-00163,CUS-000096,AUR,AUR-P3-B4-00408,2025-10-02 00:00:00,General Inquiry,Resale Process,Medium,Phone,2025-10-02 00:15:44,2025-10-03 08:32:08,Resolved,48,True,0,Negative,False,Customer Experience
CAS-00164,CUS-000211,AUR,AUR-P1-B1-00017,2024-09-26 00:00:00,Sales Experience,Communication Quality,Low,In-Person,2024-09-26 02:04:10,2024-09-29 13:41:40,Resolved,96,True,0,Neutral,False,Sales
CAS-00165,CUS-000166,AUR,AUR-P3-B4-00388,2026-05-20 00:00:00,Construction Update,Site Visit Request,High,Phone,2026-05-20 01:43:46,2026-05-21 12:43:20,Resolved,24,True,0,Positive,False,Construction
CAS-00166,CUS-000031,AUR,AUR-P1-B4-00121,2025-03-06 00:00:00,Sales Experience,Misrepresentation Concern,Critical,In-Person,2025-03-06 00:37:51,2025-03-06 04:13:03,Resolved,4,True,0,Positive,True,Sales
CAS-00167,CUS-000028,AUR,AUR-P2-B3-00243,2024-09-02 00:00:00,Construction Update,Delay Concern,Low,Customer Portal,2024-09-02 01:55:45,2024-09-06 17:37:05,Resolved,96,True,0,Negative,False,Construction
CAS-00168,CUS-000072,AUR,AUR-P1-B2-00043,2024-09-16 00:00:00,Snagging / Quality,MEP Issue,Low,Customer Portal,2024-09-16 00:32:16,2024-09-23 01:10:26,Resolved,96,False,0,Neutral,False,Construction
CAS-00169,CUS-000073,AUR,AUR-P2-B2-00210,2024-07-08 00:00:00,Collections,Late Fee Dispute,Medium,Customer Portal,2024-07-08 01:42:55,2024-07-09 11:52:13,Resolved,48,True,0,Neutral,False,Collections
CAS-00170,CUS-000193,AUR,AUR-P2-B4-00264,2026-03-17 00:00:00,Collections,Late Fee Dispute,Medium,Email,2026-03-17 00:46:07,2026-03-18 12:31:49,Resolved,48,True,0,Negative,False,Collections
CAS-00171,CUS-000119,AUR,AUR-P2-B4-00259,2025-03-30 00:00:00,Sales Experience,Response Time,Medium,Phone,2025-03-30 01:43:02,2025-04-01 14:16:24,Resolved,48,True,0,Neutral,False,Sales
CAS-00172,CUS-000010,AUR,AUR-P3-B1-00302,2025-07-17 00:00:00,Snagging / Quality,Defect Report,Medium,Email,2025-07-17 01:00:38,2025-07-19 08:42:34,Resolved,48,True,0,Neutral,False,Construction
CAS-00173,CUS-000167,AUR,AUR-P2-B2-00177,2026-01-06 00:00:00,Construction Update,Progress Inquiry,High,Email,2026-01-06 01:24:18,2026-01-06 02:24:18,Resolved,24,True,0,Negative,False,Construction
CAS-00174,CUS-000011,AUR,AUR-P3-B3-00364,2025-09-12 00:00:00,General Inquiry,Amenities,Critical,Email,2025-09-12 02:32:28,2025-09-12 07:21:52,Resolved,4,True,0,Negative,False,Customer Experience
CAS-00175,CUS-000068,AUR,AUR-P2-B4-00252,2025-04-30 00:00:00,Snagging / Quality,MEP Issue,Low,Email,2025-04-30 00:05:00,2025-05-04 16:58:32,Resolved,96,True,0,Negative,False,Construction
CAS-00176,CUS-000216,AUR,AUR-P2-B3-00242,2024-07-28 00:00:00,Sales Experience,Communication Quality,High,WhatsApp,2024-07-28 00:32:49,2024-07-28 13:52:12,Resolved,24,True,0,Neutral,True,Sales
CAS-00177,CUS-000053,AUR,AUR-P1-B2-00052,2026-01-08 00:00:00,Sales Experience,Misrepresentation Concern,Low,WhatsApp,2026-01-08 01:16:42,2026-01-08 02:16:42,Resolved,96,True,1,Positive,False,Sales
CAS-00178,CUS-000107,AUR,AUR-P1-B2-00059,2025-06-23 00:00:00,Sales Experience,Communication Quality,Medium,Phone,2025-06-23 02:01:40,2025-06-24 20:33:08,Resolved,48,True,0,Neutral,False,Sales
CAS-00179,CUS-000097,AUR,AUR-P3-B3-00352,2025-02-04 00:00:00,Snagging / Quality,MEP Issue,Low,Customer Portal,2025-02-04 01:31:39,2025-02-05 03:33:07,Resolved,96,True,0,Neutral,False,Construction
CAS-00180,CUS-000121,AUR,AUR-P2-B4-00256,2025-01-17 00:00:00,Sales Experience,Misrepresentation Concern,High,In-Person,2025-01-17 01:08:00,2025-01-17 14:07:07,Resolved,24,True,0,Positive,False,Sales
CAS-00181,CUS-000134,AUR,AUR-P2-B1-00152,2025-04-02 00:00:00,Sales Experience,Communication Quality,Low,Phone,2025-04-02 00:28:49,2025-04-05 15:04:20,Resolved,96,True,0,Neutral,False,Sales
CAS-00182,CUS-000195,AUR,AUR-P2-B4-00275,2025-11-12 00:00:00,General Inquiry,Resale Process,Low,Email,2025-11-12 00:05:00,2025-11-16 22:12:08,Resolved,96,True,0,Positive,False,Customer Experience
CAS-00183,CUS-000041,AUR,AUR-P3-B3-00363,2024-09-24 00:00:00,General Inquiry,Resale Process,Low,In-Person,2024-09-24 00:34:41,2024-09-26 21:09:43,Resolved,96,True,0,Neutral,False,Customer Experience
CAS-00184,CUS-000196,AUR,AUR-P2-B1-00154,2024-09-20 00:00:00,Construction Update,Site Visit Request,Medium,Customer Portal,2024-09-20 02:12:19,2024-09-20 20:48:28,Resolved,48,True,0,Neutral,False,Construction
CAS-00185,CUS-000049,AUR,AUR-P2-B3-00230,2026-04-29 00:00:00,Sales Experience,Misrepresentation Concern,Low,Email,2026-04-29 01:09:43,2026-04-29 02:09:43,Resolved,96,True,0,Positive,False,Sales
CAS-00186,CUS-000183,AUR,AUR-P2-B3-00239,2024-11-30 00:00:00,General Inquiry,HOA / Facilities Management,Low,Email,2024-11-30 01:28:44,,Open,96,,0,Negative,False,Customer Experience
CAS-00187,CUS-000159,AUR,AUR-P2-B1-00145,2026-02-07 00:00:00,Sales Experience,Misrepresentation Concern,Critical,Email,2026-02-07 01:09:51,2026-02-07 03:01:54,Resolved,4,True,0,Positive,False,Sales
CAS-00188,CUS-000054,AUR,AUR-P3-B2-00349,2025-10-08 00:00:00,Sales Experience,Response Time,Low,Email,2025-10-08 01:38:51,2025-10-15 14:30:09,Resolved,96,False,0,Neutral,False,Sales
CAS-00189,CUS-000126,AUR,AUR-P1-B2-00049,2025-06-24 00:00:00,General Inquiry,Amenities,Medium,WhatsApp,2025-06-24 01:07:00,,Open,48,,0,Negative,False,Customer Experience
CAS-00190,CUS-000204,AUR,AUR-P2-B4-00263,2025-10-03 00:00:00,Handover,Documentation,Low,In-Person,2025-10-03 00:05:00,,Open,96,,0,Positive,False,Customer Experience
CAS-00191,CUS-000121,AUR,AUR-P2-B4-00256,2026-05-27 00:00:00,Snagging / Quality,Finishing Quality,High,Phone,2026-05-27 00:08:14,2026-05-28 03:07:54,Resolved,24,True,0,Neutral,True,Construction
CAS-00192,CUS-000088,AUR,AUR-P1-B1-00029,2026-04-06 00:00:00,Collections,Payment Plan Dispute,Low,Customer Portal,2026-04-06 02:48:00,2026-04-08 15:49:29,Resolved,96,True,0,Neutral,False,Collections
CAS-00193,CUS-000020,AUR,AUR-P1-B3-00098,2026-04-07 00:00:00,Construction Update,Delay Concern,Low,In-Person,2026-04-07 02:48:06,2026-04-09 19:16:39,Resolved,96,True,1,Positive,False,Construction
CAS-00194,CUS-000077,AUR,AUR-P2-B3-00228,2024-07-13 00:00:00,Collections,Installment Amount Query,Medium,In-Person,2024-07-13 00:36:44,2024-07-13 01:36:44,Resolved,48,True,0,Neutral,False,Collections
CAS-00195,CUS-000222,AUR,AUR-P3-B4-00393,2026-01-06 00:00:00,Sales Experience,Communication Quality,High,Customer Portal,2026-01-06 03:22:52,2026-01-06 21:08:34,Resolved,24,True,0,Positive,True,Sales
CAS-00196,CUS-000197,AUR,AUR-P2-B4-00248,2026-01-16 00:00:00,Handover,Handover Date Concern,Medium,WhatsApp,2026-01-16 02:11:39,2026-01-16 08:52:46,Resolved,48,True,0,Negative,False,Customer Experience
CAS-00197,CUS-000030,AUR,AUR-P1-B4-00137,2025-12-03 00:00:00,Sales Experience,Misrepresentation Concern,High,Phone,2025-12-03 02:46:22,,Open,24,,0,Negative,False,Sales
CAS-00198,CUS-000212,AUR,AUR-P1-B3-00076,2025-05-08 00:00:00,Construction Update,Delay Concern,Medium,WhatsApp,2025-05-08 01:32:01,2025-05-08 13:37:41,Resolved,48,True,1,Neutral,False,Construction
CAS-00199,CUS-000147,AUR,AUR-P3-B4-00389,2026-02-02 00:00:00,Sales Experience,Misrepresentation Concern,Low,Email,2026-02-02 00:05:00,2026-02-02 18:00:28,Resolved,96,True,0,Neutral,False,Sales
CAS-00200,CUS-000205,AUR,AUR-P3-B3-00360,2026-04-05 00:00:00,Collections,Late Fee Dispute,Medium,Email,2026-04-05 04:07:18,,Open,48,,0,Positive,False,Collections
CAS-00201,CUS-000101,AUR,AUR-P3-B3-00362,2025-12-26 00:00:00,Sales Experience,Misrepresentation Concern,High,Customer Portal,2025-12-26 02:18:49,2025-12-26 13:04:52,Resolved,24,True,0,Neutral,True,Sales
CAS-00202,CUS-000180,AUR,AUR-P3-B1-00315,2024-09-06 00:00:00,Snagging / Quality,MEP Issue,Medium,Email,2024-09-06 01:20:15,,Open,48,,0,Negative,False,Construction
CAS-00203,CUS-000241,AUR,AUR-P1-B2-00039,2024-12-02 00:00:00,Sales Experience,Misrepresentation Concern,High,Phone,2024-12-02 00:13:39,2024-12-03 08:12:51,Resolved,24,True,0,Neutral,False,Sales
CAS-00204,CUS-000235,AUR,AUR-P1-B2-00058,2024-07-22 00:00:00,Sales Experience,Communication Quality,High,WhatsApp,2024-07-22 02:09:04,,Open,24,,0,Neutral,False,Sales
CAS-00205,CUS-000134,AUR,AUR-P2-B1-00152,2025-12-09 00:00:00,Construction Update,Site Visit Request,Medium,Email,2025-12-09 01:33:14,2025-12-09 18:15:00,Resolved,48,True,0,Neutral,False,Construction
CAS-00206,CUS-000200,AUR,AUR-P2-B1-00156,2024-07-05 00:00:00,Sales Experience,Misrepresentation Concern,High,Customer Portal,2024-07-05 00:36:34,2024-07-05 01:36:34,Resolved,24,True,0,Negative,False,Sales
CAS-00207,CUS-000107,AUR,AUR-P1-B2-00059,2025-07-19 00:00:00,Sales Experience,Communication Quality,Medium,Phone,2025-07-19 01:59:55,2025-07-20 19:57:15,Resolved,48,True,0,Negative,False,Sales
CAS-00208,CUS-000108,AUR,AUR-P2-B1-00169,2025-03-10 00:00:00,General Inquiry,Resale Process,Medium,Customer Portal,2025-03-10 02:40:00,2025-03-11 03:02:29,Resolved,48,True,0,Neutral,False,Customer Experience
CAS-00209,CUS-000137,AUR,AUR-P1-B3-00081,2025-02-16 00:00:00,Handover,Documentation,Low,Phone,2025-02-16 00:47:55,,Open,96,,0,Positive,False,Customer Experience
CAS-00210,CUS-000072,AUR,AUR-P1-B2-00043,2025-02-07 00:00:00,Sales Experience,Response Time,Medium,Phone,2025-02-07 00:34:23,2025-02-09 12:45:59,Resolved,48,True,0,Negative,False,Sales
CAS-00211,CUS-000212,AUR,AUR-P1-B3-00076,2026-03-29 00:00:00,Construction Update,Progress Inquiry,Low,Phone,2026-03-29 00:43:24,2026-03-30 23:00:05,Resolved,96,True,0,Negative,False,Construction
CAS-00212,CUS-000167,AUR,AUR-P2-B2-00177,2024-09-23 00:00:00,Sales Experience,Response Time,Low,Customer Portal,2024-09-23 00:57:11,,Open,96,,0,Neutral,False,Sales
CAS-00213,CUS-000158,AUR,AUR-P2-B1-00172,2025-08-15 00:00:00,Construction Update,Site Visit Request,High,Phone,2025-08-15 02:28:28,2025-08-15 18:24:21,Resolved,24,True,0,Neutral,True,Construction
CAS-00214,CUS-000006,AUR,AUR-P2-B3-00241,2025-10-13 00:00:00,General Inquiry,HOA / Facilities Management,Low,Customer Portal,2025-10-13 00:30:14,2025-10-18 05:14:27,Resolved,96,True,0,Negative,False,Customer Experience
CAS-00215,CUS-000051,AUR,AUR-P3-B3-00384,2024-09-03 00:00:00,Handover,Documentation,Low,Phone,2024-09-03 01:54:16,2024-09-07 17:44:32,Resolved,96,True,1,Negative,False,Customer Experience
CAS-00216,CUS-000019,AUR,AUR-P2-B3-00214,2025-07-03 00:00:00,Sales Experience,Misrepresentation Concern,Medium,In-Person,2025-07-03 01:25:46,2025-07-03 02:25:46,Resolved,48,True,0,Negative,False,Sales
CAS-00217,CUS-000062,AUR,AUR-P3-B4-00404,2024-11-19 00:00:00,Collections,Payment Plan Dispute,Medium,In-Person,2024-11-19 00:25:15,2024-11-21 12:57:42,Resolved,48,True,0,Neutral,False,Collections
CAS-00218,CUS-000077,AUR,AUR-P2-B3-00228,2025-08-04 00:00:00,Sales Experience,Misrepresentation Concern,Critical,In-Person,2025-08-04 01:23:25,2025-08-04 03:45:22,Resolved,4,True,0,Positive,True,Sales
CAS-00219,CUS-000074,AUR,AUR-P3-B2-00347,2026-06-02 00:00:00,Sales Experience,Communication Quality,Medium,WhatsApp,2026-06-02 00:49:28,2026-06-04 10:12:35,Resolved,48,True,0,Negative,False,Sales
CAS-00220,CUS-000038,AUR,AUR-P1-B4-00119,2026-03-02 00:00:00,General Inquiry,HOA / Facilities Management,Medium,Customer Portal,2026-03-02 00:05:00,2026-03-03 09:59:57,Resolved,48,True,0,Positive,False,Customer Experience
CAS-00221,CUS-000004,AUR,AUR-P2-B4-00272,2026-04-24 00:00:00,Snagging / Quality,MEP Issue,Low,In-Person,2026-04-24 01:25:42,2026-04-24 02:25:42,Resolved,96,True,0,Negative,False,Construction
CAS-00222,CUS-000026,AUR,AUR-P2-B3-00231,2025-07-29 00:00:00,Sales Experience,Communication Quality,Low,WhatsApp,2025-07-29 00:13:10,2025-08-02 14:01:57,Resolved,96,True,0,Neutral,False,Sales
CAS-00223,CUS-000077,AUR,AUR-P2-B3-00228,2025-12-26 00:00:00,Snagging / Quality,MEP Issue,Medium,Email,2025-12-26 01:39:26,2025-12-28 11:13:00,Resolved,48,True,0,Neutral,False,Construction
CAS-00224,CUS-000195,AUR,AUR-P2-B4-00275,2025-01-29 00:00:00,Construction Update,Site Visit Request,Medium,Phone,2025-01-29 03:14:54,2025-01-31 13:40:41,Resolved,48,True,0,Positive,False,Construction
CAS-00225,CUS-000177,AUR,AUR-P3-B4-00419,2024-11-03 00:00:00,Collections,Installment Amount Query,High,Phone,2024-11-03 02:08:52,2024-11-04 08:30:25,Resolved,24,True,0,Negative,False,Collections
CAS-00226,CUS-000112,AUR,AUR-P2-B3-00240,2026-04-14 00:00:00,General Inquiry,HOA / Facilities Management,Medium,In-Person,2026-04-14 01:48:58,,Open,48,,0,Positive,False,Customer Experience
CAS-00227,CUS-000203,AUR,AUR-P3-B4-00399,2024-11-21 00:00:00,Sales Experience,Misrepresentation Concern,High,Customer Portal,2024-11-21 00:37:10,2024-11-21 19:20:03,Resolved,24,True,0,Positive,True,Sales
CAS-00228,CUS-000209,AUR,AUR-P1-B3-00090,2026-04-23 00:00:00,Collections,Payment Plan Dispute,High,WhatsApp,2026-04-23 00:45:58,2026-04-24 05:22:50,Resolved,24,True,0,Positive,True,Collections
CAS-00229,CUS-000005,AUR,AUR-P2-B1-00158,2025-01-24 00:00:00,General Inquiry,Resale Process,Medium,In-Person,2025-01-24 04:09:17,2025-01-25 23:31:39,Resolved,48,True,0,Negative,False,Customer Experience
CAS-00230,CUS-000022,AUR,AUR-P1-B2-00068,2025-03-17 00:00:00,Construction Update,Site Visit Request,Medium,Customer Portal,2025-03-17 01:48:21,2025-03-17 08:31:14,Resolved,48,True,0,Neutral,False,Construction
CAS-00231,CUS-000116,AUR,AUR-P1-B1-00027,2025-12-21 00:00:00,Sales Experience,Communication Quality,High,Phone,2025-12-21 02:38:39,2025-12-21 14:29:02,Resolved,24,True,0,Neutral,False,Sales
CAS-00232,CUS-000036,AUR,AUR-P2-B1-00155,2026-01-13 00:00:00,Sales Experience,Communication Quality,Low,In-Person,2026-01-13 00:26:53,,Open,96,,0,Neutral,False,Sales
CAS-00233,CUS-000122,AUR,AUR-P1-B4-00123,2024-11-18 00:00:00,General Inquiry,Amenities,Medium,WhatsApp,2024-11-18 01:08:29,,Open,48,,0,Neutral,False,Customer Experience
CAS-00234,CUS-000380,CST,CST-P1-B3-00550,2025-01-21 00:00:00,Construction Update,Delay Concern,Low,Customer Portal,2025-01-21 00:05:00,2025-01-23 20:31:46,Resolved,96,True,0,Negative,False,Construction
